Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, ,             1,     0.5830563, , 
          1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, ,           1.2,     0.5930247, , 
          1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, ,           1.4,     0.6029762, , 
          1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, ,           1.6,     0.6129106, , 
          1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, ,           1.8,     0.6228276, , 
            2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, ,             2,     0.6327267, , 
          2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, ,           2.2,     0.6426077, , 
          2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, ,           2.4,     0.6524702, , 
          2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, ,           2.6,     0.6623139, , 
          2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, ,           2.8,     0.6721384, , 
            3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, ,             3,     0.6819434, , 
          3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, ,           3.2,     0.6917286, , 
          3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, ,           3.4,     0.7014937, , 
          3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, ,           3.6,     0.7112382, , 
          3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, ,           3.8,      0.720962, , 
            4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, ,             4,     0.7306646, , 
          4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, ,           4.2,     0.7403458, , 
          4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, ,           4.4,     0.7500053, , 
          4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, ,           4.6,     0.7596426, , 
          4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, ,           4.8,     0.7692575, , 
            5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, ,             5,     0.7788497, , 
          5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, ,           5.2,     0.7884188, , 
          5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, ,           5.4,     0.7979646, , 
          5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, ,           5.6,     0.8074868, , 
          5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, ,           5.8,     0.8169849, , 
            6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, ,             6,     0.8264588, , 
          6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, ,           6.2,      0.835908, , 
          6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, ,           6.4,     0.8453324, , 
          6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, ,           6.6,     0.8547316, , 
          6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, ,           6.8,     0.8641053, , 
            7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, ,             7,     0.8734532, , 
          7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, ,           7.2,     0.8827751, , 
          7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, ,           7.4,     0.8920705, , 
          7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, ,           7.6,     0.9013393, , 

