Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          0.6,     0.6468202, ,           0.6,     0.6468202, ,           0.6,     0.6468202, ,           0.6,     0.6468202, ,           0.6,     0.6468202, , 
          0.8,     0.6467069, ,           0.8,     0.6467069, ,           0.8,     0.6467069, ,           0.8,     0.6467069, ,           0.8,     0.6467069, , 
            1,     0.6465904, ,             1,     0.6465904, ,             1,     0.6465904, ,             1,     0.6465904, ,             1,     0.6465904, , 
          1.2,     0.6464709, ,           1.2,     0.6464709, ,           1.2,     0.6464709, ,           1.2,     0.6464709, ,           1.2,     0.6464709, , 
          1.4,     0.6463486, ,           1.4,     0.6463486, ,           1.4,     0.6463486, ,           1.4,     0.6463486, ,           1.4,     0.6463486, , 
          1.6,     0.6462236, ,           1.6,     0.6462236, ,           1.6,     0.6462236, ,           1.6,     0.6462236, ,           1.6,     0.6462236, , 
          1.8,     0.6460961, ,           1.8,     0.6460961, ,           1.8,     0.6460961, ,           1.8,     0.6460961, ,           1.8,     0.6460961, , 
            2,     0.6459663, ,             2,     0.6459663, ,             2,     0.6459663, ,             2,     0.6459663, ,             2,     0.6459663, , 
          2.2,     0.6458343, ,           2.2,     0.6458343, ,           2.2,     0.6458343, ,           2.2,     0.6458343, ,           2.2,     0.6458343, , 
          2.4,     0.6457004, ,           2.4,     0.6457004, ,           2.4,     0.6457004, ,           2.4,     0.6457004, ,           2.4,     0.6457004, , 
          2.6,     0.6455645, ,           2.6,     0.6455645, ,           2.6,     0.6455645, ,           2.6,     0.6455645, ,           2.6,     0.6455645, , 
          2.8,      0.645427, ,           2.8,      0.645427, ,           2.8,      0.645427, ,           2.8,      0.645427, ,           2.8,      0.645427, , 
            3,     0.6452878, ,             3,     0.6452878, ,             3,     0.6452878, ,             3,     0.6452878, ,             3,     0.6452878, , 
          3.2,     0.6451471, ,           3.2,     0.6451471, ,           3.2,     0.6451471, ,           3.2,     0.6451471, ,           3.2,     0.6451471, , 
          3.4,     0.6450051, ,           3.4,     0.6450051, ,           3.4,     0.6450051, ,           3.4,     0.6450051, ,           3.4,     0.6450051, , 
          3.6,     0.6448619, ,           3.6,     0.6448619, ,           3.6,     0.6448619, ,           3.6,     0.6448619, ,           3.6,     0.6448619, , 
          3.8,     0.6447175, ,           3.8,     0.6447175, ,           3.8,     0.6447175, ,           3.8,     0.6447175, ,           3.8,     0.6447175, , 
            4,     0.6445721, ,             4,     0.6445721, ,             4,     0.6445721, ,             4,     0.6445721, ,             4,     0.6445721, , 
          4.2,     0.6444257, ,           4.2,     0.6444257, ,           4.2,     0.6444257, ,           4.2,     0.6444257, ,           4.2,     0.6444257, , 
          4.4,     0.6442785, ,           4.4,     0.6442785, ,           4.4,     0.6442785, ,           4.4,     0.6442785, ,           4.4,     0.6442785, , 
          4.6,     0.6441306, ,           4.6,     0.6441306, ,           4.6,     0.6441306, ,           4.6,     0.6441306, ,           4.6,     0.6441306, , 
          4.8,      0.643982, ,           4.8,      0.643982, ,           4.8,      0.643982, ,           4.8,      0.643982, ,           4.8,      0.643982, , 
            5,     0.6438328, ,             5,     0.6438328, ,             5,     0.6438328, ,             5,     0.6438328, ,             5,     0.6438328, , 
          5.2,     0.6436832, ,           5.2,     0.6436832, ,           5.2,     0.6436832, ,           5.2,     0.6436832, ,           5.2,     0.6436832, , 
          5.4,     0.6435332, ,           5.4,     0.6435332, ,           5.4,     0.6435332, ,           5.4,     0.6435332, ,           5.4,     0.6435332, , 
          5.6,     0.6433828, ,           5.6,     0.6433828, ,           5.6,     0.6433828, ,           5.6,     0.6433828, ,           5.6,     0.6433828, , 
          5.8,     0.6432323, ,           5.8,     0.6432323, ,           5.8,     0.6432323, ,           5.8,     0.6432323, ,           5.8,     0.6432323, , 
            6,     0.6430815, ,             6,     0.6430815, ,             6,     0.6430815, ,             6,     0.6430815, ,             6,     0.6430815, , 
          6.2,     0.6429307, ,           6.2,     0.6429307, ,           6.2,     0.6429307, , , , , , , , 

