Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.6,      1.242694, ,           2.6,      1.242694, ,           2.6,      1.242694, ,           2.6,      1.242694, ,           2.6,      1.242694, ,           2.6,      1.242694, ,           2.6,      1.242694, ,           2.6,      1.242694, ,           2.6,      1.242694, , 
          2.8,      1.254897, ,           2.8,      1.254897, ,           2.8,      1.254897, ,           2.8,      1.254897, ,           2.8,      1.254897, ,           2.8,      1.254897, ,           2.8,      1.254897, ,           2.8,      1.254897, ,           2.8,      1.254897, , 
            3,      1.267069, ,             3,      1.267069, ,             3,      1.267069, ,             3,      1.267069, ,             3,      1.267069, ,             3,      1.267069, ,             3,      1.267069, ,             3,      1.267069, ,             3,      1.267069, , 
          3.2,      1.279209, ,           3.2,      1.279209, ,           3.2,      1.279209, ,           3.2,      1.279209, ,           3.2,      1.279209, ,           3.2,      1.279209, ,           3.2,      1.279209, ,           3.2,      1.279209, ,           3.2,      1.279209, , 
          3.4,      1.291317, ,           3.4,      1.291317, ,           3.4,      1.291317, ,           3.4,      1.291317, ,           3.4,      1.291317, ,           3.4,      1.291317, ,           3.4,      1.291317, ,           3.4,      1.291317, ,           3.4,      1.291317, , 
          3.6,      1.303393, ,           3.6,      1.303393, ,           3.6,      1.303393, ,           3.6,      1.303393, ,           3.6,      1.303393, ,           3.6,      1.303393, ,           3.6,      1.303393, ,           3.6,      1.303393, ,           3.6,      1.303393, , 
          3.8,      1.315437, ,           3.8,      1.315437, ,           3.8,      1.315437, ,           3.8,      1.315437, ,           3.8,      1.315437, ,           3.8,      1.315437, ,           3.8,      1.315437, ,           3.8,      1.315437, ,           3.8,      1.315437, , 
            4,      1.327448, ,             4,      1.327448, ,             4,      1.327448, ,             4,      1.327448, ,             4,      1.327448, ,             4,      1.327448, ,             4,      1.327448, ,             4,      1.327448, ,             4,      1.327448, , 
          4.2,      1.339425, ,           4.2,      1.339425, ,           4.2,      1.339425, ,           4.2,      1.339425, ,           4.2,      1.339425, ,           4.2,      1.339425, ,           4.2,      1.339425, ,           4.2,      1.339425, ,           4.2,      1.339425, , 
          4.4,      1.351369, ,           4.4,      1.351369, ,           4.4,      1.351369, ,           4.4,      1.351369, ,           4.4,      1.351369, ,           4.4,      1.351369, ,           4.4,      1.351369, ,           4.4,      1.351369, ,           4.4,      1.351369, , 
          4.6,       1.36328, ,           4.6,       1.36328, ,           4.6,       1.36328, ,           4.6,       1.36328, ,           4.6,       1.36328, ,           4.6,       1.36328, ,           4.6,       1.36328, ,           4.6,       1.36328, ,           4.6,       1.36328, , 
          4.8,      1.375156, ,           4.8,      1.375156, ,           4.8,      1.375156, ,           4.8,      1.375156, ,           4.8,      1.375156, ,           4.8,      1.375156, ,           4.8,      1.375156, ,           4.8,      1.375156, ,           4.8,      1.375156, , 
            5,      1.386997, ,             5,      1.386997, ,             5,      1.386997, ,             5,      1.386997, ,             5,      1.386997, ,             5,      1.386997, ,             5,      1.386997, ,             5,      1.386997, ,             5,      1.386997, , 
          5.2,      1.398804, ,           5.2,      1.398804, ,           5.2,      1.398804, ,           5.2,      1.398804, ,           5.2,      1.398804, ,           5.2,      1.398804, ,           5.2,      1.398804, ,           5.2,      1.398804, ,           5.2,      1.398804, , 
          5.4,      1.410576, ,           5.4,      1.410576, ,           5.4,      1.410576, ,           5.4,      1.410576, ,           5.4,      1.410576, ,           5.4,      1.410576, ,           5.4,      1.410576, ,           5.4,      1.410576, ,           5.4,      1.410576, , 
          5.6,      1.422313, ,           5.6,      1.422313, ,           5.6,      1.422313, ,           5.6,      1.422313, ,           5.6,      1.422313, ,           5.6,      1.422313, ,           5.6,      1.422313, ,           5.6,      1.422313, ,           5.6,      1.422313, , 
          5.8,      1.434013, ,           5.8,      1.434013, ,           5.8,      1.434013, ,           5.8,      1.434013, ,           5.8,      1.434013, ,           5.8,      1.434013, , , , ,           5.8,      1.434013, ,           5.8,      1.434013, , 
            6,      1.445678, ,             6,      1.445678, ,             6,      1.445678, ,             6,      1.445678, ,             6,      1.445678, ,             6,      1.445678, , , , ,             6,      1.445678, ,             6,      1.445678, , 
          6.2,      1.457306, ,           6.2,      1.457306, ,           6.2,      1.457306, ,           6.2,      1.457306, ,           6.2,      1.457306, ,           6.2,      1.457306, , , , ,           6.2,      1.457306, ,           6.2,      1.457306, , 
          6.4,      1.468898, ,           6.4,      1.468898, ,           6.4,      1.468898, ,           6.4,      1.468898, ,           6.4,      1.468898, ,           6.4,      1.468898, , , , , , , ,           6.4,      1.468898, , 

