Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          5.4,      0.577688, ,           5.4,      0.577688, ,           5.4,      0.577688, ,           5.4,      0.577688, ,           5.4,      0.577688, , 
          5.6,     0.5772836, ,           5.6,     0.5772836, ,           5.6,     0.5772836, ,           5.6,     0.5772836, ,           5.6,     0.5772836, , 
          5.8,     0.5768771, ,           5.8,     0.5768771, ,           5.8,     0.5768771, ,           5.8,     0.5768771, ,           5.8,     0.5768771, , 
            6,     0.5764689, ,             6,     0.5764689, ,             6,     0.5764689, ,             6,     0.5764689, ,             6,     0.5764689, , 
          6.2,     0.5760587, ,           6.2,     0.5760587, ,           6.2,     0.5760587, ,           6.2,     0.5760587, ,           6.2,     0.5760587, , 
          6.4,     0.5756468, ,           6.4,     0.5756468, ,           6.4,     0.5756468, ,           6.4,     0.5756468, ,           6.4,     0.5756468, , 
          6.6,     0.5752331, ,           6.6,     0.5752331, ,           6.6,     0.5752331, ,           6.6,     0.5752331, ,           6.6,     0.5752331, , 
          6.8,     0.5748177, ,           6.8,     0.5748177, ,           6.8,     0.5748177, ,           6.8,     0.5748177, ,           6.8,     0.5748177, , 
            7,     0.5744006, ,             7,     0.5744006, ,             7,     0.5744006, ,             7,     0.5744006, ,             7,     0.5744006, , 
          7.2,      0.573982, ,           7.2,      0.573982, ,           7.2,      0.573982, ,           7.2,      0.573982, ,           7.2,      0.573982, , 
          7.4,     0.5735618, ,           7.4,     0.5735618, ,           7.4,     0.5735618, ,           7.4,     0.5735618, ,           7.4,     0.5735618, , 
          7.6,     0.5731401, ,           7.6,     0.5731401, ,           7.6,     0.5731401, ,           7.6,     0.5731401, ,           7.6,     0.5731401, , 
          7.8,     0.5727169, ,           7.8,     0.5727169, ,           7.8,     0.5727169, ,           7.8,     0.5727169, ,           7.8,     0.5727169, , 
            8,     0.5722923, ,             8,     0.5722923, ,             8,     0.5722923, ,             8,     0.5722923, ,             8,     0.5722923, , 

