Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            1,      0.663813, ,             1,      0.663813, ,             1,      0.663813, ,             1,      0.663813, ,             1,      0.663813, ,             1,      0.663813, ,             1,      0.663813, ,             1,      0.663813, ,             1,      0.663813, , 
          1.2,     0.6639108, ,           1.2,     0.6639108, ,           1.2,     0.6639108, ,           1.2,     0.6639108, ,           1.2,     0.6639108, ,           1.2,     0.6639108, ,           1.2,     0.6639108, ,           1.2,     0.6639108, ,           1.2,     0.6639108, , 
          1.4,     0.6639992, ,           1.4,     0.6639992, ,           1.4,     0.6639992, ,           1.4,     0.6639992, ,           1.4,     0.6639992, ,           1.4,     0.6639992, ,           1.4,     0.6639992, ,           1.4,     0.6639992, ,           1.4,     0.6639992, , 
          1.6,     0.6640794, ,           1.6,     0.6640794, ,           1.6,     0.6640794, ,           1.6,     0.6640794, ,           1.6,     0.6640794, ,           1.6,     0.6640794, ,           1.6,     0.6640794, ,           1.6,     0.6640794, ,           1.6,     0.6640794, , 
          1.8,     0.6641523, ,           1.8,     0.6641523, ,           1.8,     0.6641523, ,           1.8,     0.6641523, ,           1.8,     0.6641523, ,           1.8,     0.6641523, ,           1.8,     0.6641523, ,           1.8,     0.6641523, ,           1.8,     0.6641523, , 
            2,     0.6642187, ,             2,     0.6642187, ,             2,     0.6642187, ,             2,     0.6642187, ,             2,     0.6642187, ,             2,     0.6642187, ,             2,     0.6642187, ,             2,     0.6642187, ,             2,     0.6642187, , 
          2.2,     0.6642793, ,           2.2,     0.6642793, ,           2.2,     0.6642793, ,           2.2,     0.6642793, ,           2.2,     0.6642793, ,           2.2,     0.6642793, ,           2.2,     0.6642793, ,           2.2,     0.6642793, ,           2.2,     0.6642793, , 
          2.4,     0.6643348, ,           2.4,     0.6643348, ,           2.4,     0.6643348, ,           2.4,     0.6643348, ,           2.4,     0.6643348, ,           2.4,     0.6643348, ,           2.4,     0.6643348, ,           2.4,     0.6643348, ,           2.4,     0.6643348, , 
          2.6,     0.6643858, ,           2.6,     0.6643858, ,           2.6,     0.6643858, ,           2.6,     0.6643858, ,           2.6,     0.6643858, ,           2.6,     0.6643858, ,           2.6,     0.6643858, ,           2.6,     0.6643858, ,           2.6,     0.6643858, , 
          2.8,     0.6644328, ,           2.8,     0.6644328, ,           2.8,     0.6644328, ,           2.8,     0.6644328, ,           2.8,     0.6644328, ,           2.8,     0.6644328, ,           2.8,     0.6644328, ,           2.8,     0.6644328, ,           2.8,     0.6644328, , 
            3,     0.6644763, ,             3,     0.6644763, ,             3,     0.6644763, ,             3,     0.6644763, ,             3,     0.6644763, ,             3,     0.6644763, ,             3,     0.6644763, ,             3,     0.6644763, ,             3,     0.6644763, , 
          3.2,     0.6645167, ,           3.2,     0.6645167, ,           3.2,     0.6645167, ,           3.2,     0.6645167, ,           3.2,     0.6645167, ,           3.2,     0.6645167, ,           3.2,     0.6645167, ,           3.2,     0.6645167, ,           3.2,     0.6645167, , 
          3.4,     0.6645544, ,           3.4,     0.6645544, ,           3.4,     0.6645544, ,           3.4,     0.6645544, ,           3.4,     0.6645544, ,           3.4,     0.6645544, ,           3.4,     0.6645544, ,           3.4,     0.6645544, ,           3.4,     0.6645544, , 
          3.6,     0.6645898, ,           3.6,     0.6645898, ,           3.6,     0.6645898, ,           3.6,     0.6645898, ,           3.6,     0.6645898, ,           3.6,     0.6645898, ,           3.6,     0.6645898, ,           3.6,     0.6645898, ,           3.6,     0.6645898, , 
          3.8,     0.6646231, ,           3.8,     0.6646231, ,           3.8,     0.6646231, ,           3.8,     0.6646231, ,           3.8,     0.6646231, ,           3.8,     0.6646231, ,           3.8,     0.6646231, ,           3.8,     0.6646231, ,           3.8,     0.6646231, , 
            4,     0.6646547, ,             4,     0.6646547, ,             4,     0.6646547, ,             4,     0.6646547, ,             4,     0.6646547, ,             4,     0.6646547, ,             4,     0.6646547, ,             4,     0.6646547, ,             4,     0.6646547, , 
          4.2,     0.6646848, ,           4.2,     0.6646848, ,           4.2,     0.6646848, ,           4.2,     0.6646848, ,           4.2,     0.6646848, ,           4.2,     0.6646848, ,           4.2,     0.6646848, ,           4.2,     0.6646848, ,           4.2,     0.6646848, , 
          4.4,     0.6647137, ,           4.4,     0.6647137, ,           4.4,     0.6647137, ,           4.4,     0.6647137, ,           4.4,     0.6647137, ,           4.4,     0.6647137, ,           4.4,     0.6647137, ,           4.4,     0.6647137, ,           4.4,     0.6647137, , 
          4.6,     0.6647417, ,           4.6,     0.6647417, ,           4.6,     0.6647417, ,           4.6,     0.6647417, ,           4.6,     0.6647417, ,           4.6,     0.6647417, ,           4.6,     0.6647417, ,           4.6,     0.6647417, ,           4.6,     0.6647417, , 
          4.8,     0.6647688, ,           4.8,     0.6647688, ,           4.8,     0.6647688, ,           4.8,     0.6647688, ,           4.8,     0.6647688, ,           4.8,     0.6647688, ,           4.8,     0.6647688, ,           4.8,     0.6647688, ,           4.8,     0.6647688, , 
            5,     0.6647953, ,             5,     0.6647953, ,             5,     0.6647953, ,             5,     0.6647953, ,             5,     0.6647953, ,             5,     0.6647953, ,             5,     0.6647953, ,             5,     0.6647953, ,             5,     0.6647953, , 

