Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          0.6,      1.235754, ,           0.6,      1.235754, ,           0.6,      1.235754, ,           0.6,      1.235754, ,           0.6,      1.235754, , 
          0.8,       1.25055, ,           0.8,       1.25055, ,           0.8,       1.25055, ,           0.8,       1.25055, ,           0.8,       1.25055, , 
            1,      1.265319, ,             1,      1.265319, ,             1,      1.265319, ,             1,      1.265319, ,             1,      1.265319, , 
          1.2,      1.280061, ,           1.2,      1.280061, ,           1.2,      1.280061, ,           1.2,      1.280061, ,           1.2,      1.280061, , 
          1.4,      1.294775, ,           1.4,      1.294775, ,           1.4,      1.294775, ,           1.4,      1.294775, ,           1.4,      1.294775, , 
          1.6,       1.30946, ,           1.6,       1.30946, ,           1.6,       1.30946, ,           1.6,       1.30946, ,           1.6,       1.30946, , 
          1.8,      1.324117, ,           1.8,      1.324117, ,           1.8,      1.324117, ,           1.8,      1.324117, ,           1.8,      1.324117, , 
            2,      1.338745, ,             2,      1.338745, ,             2,      1.338745, ,             2,      1.338745, ,             2,      1.338745, , 
          2.2,      1.353343, ,           2.2,      1.353343, ,           2.2,      1.353343, ,           2.2,      1.353343, ,           2.2,      1.353343, , 
          2.4,      1.367912, ,           2.4,      1.367912, ,           2.4,      1.367912, ,           2.4,      1.367912, ,           2.4,      1.367912, , 
          2.6,      1.382451, ,           2.6,      1.382451, ,           2.6,      1.382451, ,           2.6,      1.382451, ,           2.6,      1.382451, , 
          2.8,      1.396959, ,           2.8,      1.396959, ,           2.8,      1.396959, ,           2.8,      1.396959, ,           2.8,      1.396959, , 
            3,      1.411437, ,             3,      1.411437, ,             3,      1.411437, ,             3,      1.411437, ,             3,      1.411437, , 
          3.2,      1.425883, ,           3.2,      1.425883, ,           3.2,      1.425883, ,           3.2,      1.425883, ,           3.2,      1.425883, , 
          3.4,      1.440299, ,           3.4,      1.440299, ,           3.4,      1.440299, ,           3.4,      1.440299, ,           3.4,      1.440299, , 
          3.6,      1.454682, ,           3.6,      1.454682, ,           3.6,      1.454682, ,           3.6,      1.454682, ,           3.6,      1.454682, , 
          3.8,      1.469033, ,           3.8,      1.469033, ,           3.8,      1.469033, ,           3.8,      1.469033, ,           3.8,      1.469033, , 
            4,      1.483352, ,             4,      1.483352, ,             4,      1.483352, ,             4,      1.483352, ,             4,      1.483352, , 
          4.2,      1.497638, ,           4.2,      1.497638, ,           4.2,      1.497638, ,           4.2,      1.497638, ,           4.2,      1.497638, , 
          4.4,       1.51189, ,           4.4,       1.51189, ,           4.4,       1.51189, , , , ,           4.4,       1.51189, , 
          4.6,      1.526109, ,           4.6,      1.526109, ,           4.6,      1.526109, , , , , , , , 
          4.8,      1.540295, ,           4.8,      1.540295, ,           4.8,      1.540295, , , , , , , , 
            5,      1.554446, ,             5,      1.554446, ,             5,      1.554446, , , , , , , , 
, , ,           5.2,      1.568563, ,           5.2,      1.568563, , , , , , , , 
, , ,           5.4,      1.582644, ,           5.4,      1.582644, , , , , , , , 
, , ,           5.6,      1.596691, ,           5.6,      1.596691, , , , , , , , 
, , ,           5.8,      1.610702, ,           5.8,      1.610702, , , , , , , , 

