Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          8.2,      5.241891, ,           8.2,      5.599001, ,           8.2,      5.719585, ,           8.2,      5.766979, ,           8.2,      5.798141, ,           8.2,      5.810504, ,           8.2,      3.814673, ,           8.2,      4.217784, ,           8.2,      4.742287, , 
          8.4,      5.201579, ,           8.4,      5.568211, ,           8.4,      5.690221, ,           8.4,      5.737938, ,           8.4,      5.769303, ,           8.4,      5.781739, ,           8.4,      3.783484, ,           8.4,      4.174338, ,           8.4,      4.694012, , 
          8.6,      5.160151, ,           8.6,      5.537247, ,           8.6,      5.660812, ,           8.6,      5.708881, ,           8.6,      5.740461, ,           8.6,      5.752981, ,           8.6,      3.751992, ,           8.6,        4.1303, ,           8.6,      4.645207, , 
          8.8,      5.117353, ,           8.8,      5.506108, ,           8.8,      5.631373, ,           8.8,      5.679819, ,           8.8,      5.711604, ,           8.8,      5.724215, ,           8.8,      3.720465, ,           8.8,       4.08609, ,           8.8,      4.596114, , 
            9,      5.072887, ,             9,      5.474802, ,             9,      5.601946, ,             9,      5.650779, ,             9,      5.682765, ,             9,      5.695465, ,             9,      3.688322, ,             9,      4.040906, ,             9,      4.546782, , 
          9.2,      5.026725, ,           9.2,      5.443268, ,           9.2,      5.572509, ,           9.2,      5.621768, ,           9.2,      5.653973, ,           9.2,      5.666755, ,           9.2,       3.65546, ,           9.2,      3.994499, ,           9.2,      4.497214, , 
          9.4,      4.978743, ,           9.4,      5.411432, ,           9.4,      5.543039, ,           9.4,       5.59278, ,           9.4,      5.625229, ,           9.4,      5.638083, ,           9.4,      3.620907, ,           9.4,      3.945284, ,           9.4,      4.447568, , 
          9.6,      4.928725, ,           9.6,      5.379329, ,           9.6,      5.513557, ,           9.6,      5.563829, ,           9.6,      5.596531, ,           9.6,      5.609456, ,           9.6,      3.584311, ,           9.6,      3.892702, ,           9.6,      4.397927, , 
          9.8,      4.876511, ,           9.8,      5.346915, ,           9.8,      5.484072, ,           9.8,      5.534889, ,           9.8,      5.567844, ,           9.8,      5.580857, ,           9.8,       3.54563, ,           9.8,       3.83677, ,           9.8,      4.348379, , 
           10,      4.822442, ,            10,      5.314158, ,            10,      5.454616, ,            10,      5.505972, ,            10,      5.539169, ,            10,      5.552273, ,            10,       3.50693, ,            10,      3.780949, ,            10,      4.298757, , 

