Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
         -0.4,      10.87683, ,          -0.4,      11.38486, ,          -0.4,      11.48486, ,          -0.4,      7.528452, ,          -0.4,      8.912497, , 
         -0.2,       10.8617, ,          -0.2,      11.37876, ,          -0.2,      11.48073, ,          -0.2,      7.449031, ,          -0.2,      8.850002, , 
            0,       10.8414, ,             0,      11.36696, ,             0,      11.47064, ,             0,      7.364629, ,             0,      8.780306, , 
          0.2,      10.81621, ,           0.2,      11.34987, ,           0.2,      11.45506, ,           0.2,      7.275979, ,           0.2,      8.703102, , 
          0.4,      10.78636, ,           0.4,      11.32791, ,           0.4,       11.4344, ,           0.4,      7.183366, ,           0.4,      8.618344, , 
          0.6,        10.752, ,           0.6,      11.30159, ,           0.6,      11.40929, ,           0.6,      7.087411, ,           0.6,      8.526214, , 
          0.8,      10.71333, ,           0.8,      11.27131, ,           0.8,      11.38033, ,           0.8,      6.988346, ,           0.8,      8.425996, , 
            1,      10.67078, ,             1,      11.23741, ,             1,      11.34785, ,             1,      6.886091, ,             1,      8.317776, , 
          1.2,      10.62449, ,           1.2,      11.20005, ,           1.2,      11.31197, ,           1.2,      6.780843, ,           1.2,      8.201144, , 
          1.4,      10.57428, ,           1.4,      11.15961, ,           1.4,      11.27302, ,           1.4,      6.672904, ,           1.4,      8.075648, , 
          1.6,       10.5202, ,           1.6,      11.11636, ,           1.6,      11.23131, ,           1.6,       6.56215, ,           1.6,      7.941979, , 
          1.8,      10.46231, ,           1.8,      11.07046, ,           1.8,      11.18719, ,           1.8,      6.448095, ,           1.8,      7.800044, , 
            2,       10.4003, ,             2,      11.02213, ,             2,      11.14086, ,             2,      6.329169, ,             2,      7.650628, , 
          2.2,      10.33434, ,           2.2,      10.97134, ,           2.2,      11.09222, ,           2.2,      6.203666, ,           2.2,      7.496081, , 
          2.4,      10.26433, ,           2.4,      10.91816, ,           2.4,       11.0412, ,           2.4,        6.0756, ,           2.4,      7.337973, , 
          2.6,      10.18991, ,           2.6,      10.86278, ,           2.6,      10.98803, ,           2.6,      5.939638, ,           2.6,      7.177169, , 
          2.8,      10.11022, ,           2.8,      10.80523, ,           2.8,      10.93289, ,           2.8,      5.788367, ,           2.8,      7.014943, , 
            3,      10.02504, ,             3,      10.74529, ,             3,      10.87544, ,             3,      5.613619, ,             3,      6.852141, , 
          3.2,      9.933174, ,           3.2,      10.68289, ,           3.2,      10.81549, ,           3.2,       5.44233, ,           3.2,      6.688071, , 
          3.4,      9.834068, ,           3.4,      10.61802, ,           3.4,      10.75315, ,           3.4,      5.292536, ,           3.4,      6.520696, , 
          3.6,      9.724417, ,           3.6,      10.55029, ,           3.6,        10.688, ,           3.6,       5.16341, ,           3.6,      6.349361, , 
          3.8,       9.59972, ,           3.8,      10.47951, ,           3.8,      10.61973, ,           3.8,      5.050693, ,           3.8,      6.177346, , 
            4,       9.44994, ,             4,      10.40507, ,             4,      10.54804, ,             4,      4.949692, ,             4,      5.978881, , 
          4.2,       9.26488, ,           4.2,      10.32705, ,           4.2,      10.47293, ,           4.2,      4.851497, ,           4.2,      5.653183, , 
          4.4,      9.057655, ,           4.4,      10.24458, ,           4.4,      10.39393, , , , ,           4.4,      5.424965, , 
          4.6,      8.836685, ,           4.6,      10.15693, ,           4.6,      10.31073, , , , , , , , 
          4.8,      8.591503, ,           4.8,      10.06353, ,           4.8,      10.22239, , , , , , , , 
            5,      8.177721, ,             5,      9.962913, ,             5,      10.12833, , , , , , , , 
, , ,           5.2,      9.853287, ,           5.2,      10.02728, , , , , , , , 
, , ,           5.4,      9.732659, ,           5.4,      9.918239, , , , , , , , 
, , ,           5.6,      9.596702, ,           5.6,      9.799196, , , , , , , , 
, , ,           5.8,      9.433535, ,           5.8,        9.6662, , , , , , , , 

