Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          1.4,      10.34124, ,           1.4,      10.81768, ,           1.4,      11.10715, ,           1.4,      11.27479, ,           1.4,      11.39423, ,           1.4,      11.44204, ,           1.4,      8.615604, ,           1.4,      9.038663, ,           1.4,      9.748103, , 
          1.6,      10.33722, ,           1.6,      10.79346, ,           1.6,      11.07277, ,           1.6,      11.24023, ,           1.6,      11.34383, ,           1.6,      11.38955, ,           1.6,       8.61957, ,           1.6,      9.040959, ,           1.6,       9.74686, , 
          1.8,      10.31952, ,           1.8,       10.7634, ,           1.8,       11.0416, ,           1.8,      11.19616, ,           1.8,      11.30175, ,           1.8,      11.34553, ,           1.8,      8.619237, ,           1.8,      9.038588, ,           1.8,      9.739178, , 
            2,      10.29417, ,             2,      10.73207, ,             2,      10.99716, ,             2,      11.14145, ,             2,       11.2446, ,             2,      11.28565, ,             2,      8.614973, ,             2,      9.031903, ,             2,      9.725935, , 
          2.2,      10.26018, ,           2.2,      10.68818, ,           2.2,      10.94516, ,           2.2,      11.08082, ,           2.2,      11.18393, ,           2.2,      11.22222, ,           2.2,      8.593487, ,           2.2,      8.991703, ,           2.2,      9.703189, , 
          2.4,      10.22272, ,           2.4,         10.64, ,           2.4,      10.88893, ,           2.4,      11.01836, ,           2.4,      11.11535, ,           2.4,      11.15485, ,           2.4,       8.58171, ,           2.4,      8.976876, ,           2.4,      9.681227, , 
          2.6,      10.18055, ,           2.6,      10.58652, ,           2.6,      10.82953, ,           2.6,       10.9526, ,           2.6,      11.04318, ,           2.6,      11.08118, ,           2.6,      8.566687, ,           2.6,      8.958469, ,           2.6,      9.655033, , 
          2.8,      10.13466, ,           2.8,      10.52866, ,           2.8,      10.76614, ,           2.8,      10.88516, ,           2.8,      10.97034, ,           2.8,      11.00628, ,           2.8,       8.54859, ,           2.8,      8.936923, ,           2.8,      9.624778, , 
            3,      10.08548, ,             3,      10.46784, ,             3,      10.69877, ,             3,      10.81579, ,             3,       10.8975, ,             3,      10.93075, ,             3,      8.527541, ,             3,      8.912288, ,             3,      9.591295, , 
          3.2,       10.0334, ,           3.2,      10.40508, ,           3.2,      10.62916, ,           3.2,      10.74254, ,           3.2,      10.82245, ,           3.2,      10.85471, ,           3.2,       8.50394, ,           3.2,      8.884905, ,           3.2,      9.554909, , 
          3.4,      9.978781, ,           3.4,      10.33943, ,           3.4,      10.55844, ,           3.4,      10.66877, ,           3.4,      10.74588, ,           3.4,      10.77648, ,           3.4,      8.477256, ,           3.4,       8.85465, ,           3.4,      9.515482, , 
          3.6,      9.922112, ,           3.6,      10.27248, ,           3.6,      10.48464, ,           3.6,      10.59182, ,           3.6,      10.66643, ,           3.6,      10.69631, ,           3.6,       8.44543, ,           3.6,      8.820089, ,           3.6,      9.473192, , 
          3.8,       9.86367, ,           3.8,      10.20367, ,           3.8,      10.41019, ,           3.8,      10.51404, ,           3.8,      10.58696, ,           3.8,      10.61618, ,           3.8,      8.411693, ,           3.8,      8.783405, ,           3.8,       9.42847, , 
            4,       9.80084, ,             4,      10.13422, ,             4,      10.33443, ,             4,      10.43614, ,             4,      10.50634, ,             4,      10.53409, ,             4,      8.351485, ,             4,      8.736794, ,             4,      9.375258, , 
          4.2,      9.739666, ,           4.2,       10.0639, ,           4.2,      10.25892, ,           4.2,      10.35717, ,           4.2,      10.42553, ,           4.2,       10.4529, ,           4.2,      8.313257, ,           4.2,       8.69579, ,           4.2,      9.326556, , 
          4.4,      9.677397, ,           4.4,      9.992589, ,           4.4,      10.18222, ,           4.4,      10.27835, ,           4.4,      10.34485, ,           4.4,      10.37125, ,           4.4,      8.272718, ,           4.4,      8.652707, ,           4.4,      9.276154, , 
          4.6,      9.612506, ,           4.6,      9.921109, ,           4.6,      10.10535, ,           4.6,      10.19883, , , , , , , ,           4.6,      8.227945, ,           4.6,      8.598426, ,           4.6,      9.221005, , 
          4.8,      9.548686, ,           4.8,      9.848992, ,           4.8,      10.02862, ,           4.8,      10.11926, , , , , , , ,           4.8,      8.182729, ,           4.8,      8.551175, ,           4.8,      9.167753, , 
            5,      9.484301, ,             5,      9.776735, ,             5,      9.951474, ,             5,         10.04, , , , , , , ,             5,      8.134839, ,             5,      8.501729, ,             5,      9.113293, , 
          5.2,      9.419449, ,           5.2,      9.704483, ,           5.2,      9.874659, ,           5.2,      9.960576, , , , , , , ,           5.2,      8.083946, ,           5.2,      8.449826, ,           5.2,      9.057757, , 

