Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          4.2,      6.260801, ,           4.2,      6.089135, ,           4.2,      6.047202, ,           4.2,      7.197551, ,           4.2,      6.748385, , 
          4.4,      6.299536, ,           4.4,      6.129672, ,           4.4,      6.089467, ,           4.4,      7.226147, ,           4.4,      6.779229, , 
          4.6,      6.340483, ,           4.6,      6.172844, ,           4.6,      6.133494, ,           4.6,       7.25781, ,           4.6,      6.811684, , 
          4.8,      6.382407, ,           4.8,      6.217001, ,           4.8,      6.178583, ,           4.8,      7.290657, ,           4.8,      6.845775, , 
            5,      6.425026, ,             5,      6.261981, ,             5,      6.224135, ,             5,      7.330926, ,             5,      6.885454, , 
          5.2,       6.46904, ,           5.2,      6.307804, ,           5.2,      6.271018, ,           5.2,      7.366959, ,           5.2,      6.922398, , 
          5.4,      6.513663, ,           5.4,      6.354434, ,           5.4,      6.317975, ,           5.4,      7.404673, ,           5.4,      6.960558, , 
          5.6,      6.559075, ,           5.6,      6.401479, ,           5.6,      6.365665, ,           5.6,      7.443964, ,           5.6,      6.999916, , 
          5.8,      6.605435, ,           5.8,      6.449662, ,           5.8,      6.414008, ,           5.8,      7.484879, ,           5.8,      7.040428, , 
            6,      6.652288, ,             6,      6.498156, , , , ,             6,      7.534762, ,             6,      7.084116, , 
          6.2,      6.699785, ,           6.2,      6.547002, , , , ,           6.2,      7.579276, ,           6.2,       7.12661, , 
          6.4,      6.748071, ,           6.4,       6.59692, , , , ,           6.4,      7.626021, ,           6.4,      7.170051, , 

