Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.4,       4.77527, ,           2.4,      4.466821, ,           2.4,      4.288045, ,           2.4,      4.205604, ,           2.4,      4.147881, ,           2.4,      4.125269, ,           2.4,      6.320883, ,           2.4,      5.711058, ,           2.4,      5.147801, , 
          2.6,      4.777252, ,           2.6,      4.494589, ,           2.6,      4.329231, ,           2.6,      4.259787, ,           2.6,      4.193441, ,           2.6,      4.169992, ,           2.6,      6.282858, ,           2.6,      5.685481, ,           2.6,       5.13582, , 
          2.8,      4.804039, ,           2.8,      4.544683, ,           2.8,      4.382085, ,           2.8,      4.328594, ,           2.8,      4.257695, ,           2.8,       4.23254, ,           2.8,      6.255621, ,           2.8,      5.670486, ,           2.8,      5.139786, , 
            3,       4.85303, ,             3,      4.613992, ,             3,      4.445277, ,             3,      4.407279, ,             3,      4.341225, ,             3,      4.311505, ,             3,      6.260843, ,             3,      5.691373, ,             3,      5.165928, , 
          3.2,       4.91806, ,           3.2,      4.696576, ,           3.2,      4.520628, ,           3.2,      4.496311, ,           3.2,      4.435968, ,           3.2,      4.402242, ,           3.2,      6.289084, ,           3.2,      5.736067, ,           3.2,      5.214068, , 
          3.4,      4.999099, ,           3.4,      4.787102, ,           3.4,      4.614172, ,           3.4,      4.597854, ,           3.4,      4.542904, ,           3.4,      4.509153, ,           3.4,      6.334027, ,           3.4,      5.795082, ,           3.4,      5.288118, , 
          3.6,      5.093025, ,           3.6,      4.882519, ,           3.6,      4.718813, ,           3.6,      4.706562, ,           3.6,      4.655255, ,           3.6,      4.622544, ,           3.6,      6.388696, ,           3.6,      5.863473, ,           3.6,      5.375872, , 
          3.8,      5.194553, ,           3.8,      4.984883, ,           3.8,       4.82721, ,           3.8,      4.817717, ,           3.8,      4.769825, ,           3.8,      4.739486, ,           3.8,       6.45203, ,           3.8,      5.941815, ,           3.8,      5.471882, , 
            4,       5.29852, ,             4,      5.094442, ,             4,      4.940288, ,             4,      4.931773, ,             4,       4.89004, ,             4,       4.86236, ,             4,       6.51495, ,             4,      6.019074, ,             4,      5.570658, , 
          4.2,      5.403208, ,           4.2,      5.225716, ,           4.2,      5.071856, ,           4.2,      5.049732, ,           4.2,      5.009603, ,           4.2,      4.984654, ,           4.2,      6.581364, ,           4.2,      6.098253, ,           4.2,       5.66938, , 
          4.4,      5.512786, ,           4.4,       5.31592, ,           4.4,      5.183134, ,           4.4,      5.170623, ,           4.4,      5.127587, ,           4.4,      5.104735, ,           4.4,      6.646105, ,           4.4,      6.173932, ,           4.4,      5.764923, , 
          4.6,      5.624522, ,           4.6,      5.427392, ,           4.6,      5.314453, ,           4.6,      5.291759, ,           4.6,       5.24793, ,           4.6,      5.226823, ,           4.6,      6.712514, ,           4.6,      6.249496, ,           4.6,      5.862178, , 
          4.8,      5.733893, ,           4.8,      5.551212, ,           4.8,      5.436058, ,           4.8,      5.409482, ,           4.8,      5.368599, ,           4.8,      5.348503, ,           4.8,      6.783551, ,           4.8,       6.32929, ,           4.8,      5.958142, , 
            5,      5.840721, ,             5,      5.665875, ,             5,      5.554767, ,             5,      5.527052, ,             5,      5.487359, ,             5,      5.468362, ,             5,       6.85593, ,             5,      6.409627, ,             5,      6.054255, , 
          5.2,      5.949085, ,           5.2,      5.785979, ,           5.2,      5.679388, ,           5.2,      5.646733, ,           5.2,      5.606903, ,           5.2,      5.589386, ,           5.2,      6.931097, ,           5.2,      6.491792, ,           5.2,      6.153816, , 
          5.4,      6.058887, ,           5.4,      5.897015, ,           5.4,      5.795215, ,           5.4,       5.76759, ,           5.4,      5.727664, ,           5.4,      5.710912, ,           5.4,      7.009142, ,           5.4,      6.576648, ,           5.4,      6.254683, , 
          5.6,      6.170602, ,           5.6,      6.020929, ,           5.6,      5.921604, ,           5.6,      5.887678, ,           5.6,      5.849709, ,           5.6,      5.832088, ,           5.6,      7.091959, ,           5.6,      6.666605, ,           5.6,       6.35756, , 
          5.8,      6.283485, ,           5.8,      6.133789, ,           5.8,      6.036919, ,           5.8,       6.00894, ,           5.8,       5.97456, ,           5.8,      5.936022, ,           5.8,      7.179563, ,           5.8,      6.761641, ,           5.8,      6.463017, , 
            6,      6.399168, ,             6,      6.253679, ,             6,      6.165232, ,             6,      6.134792, ,             6,      6.087201, ,             6,      6.039718, ,             6,       7.27004, ,             6,      6.859026, ,             6,      6.571916, , 
          6.2,      6.516517, ,           6.2,      6.384616, ,           6.2,      6.294519, ,           6.2,        6.2621, ,           6.2,      6.187401, ,           6.2,      6.147073, ,           6.2,       7.36395, ,           6.2,      6.959362, ,           6.2,      6.684273, , 
          6.4,      6.638435, ,           6.4,      6.512447, ,           6.4,      6.424946, ,           6.4,      6.377162, ,           6.4,      6.296269, ,           6.4,      6.281973, ,           6.4,       7.46131, ,           6.4,      7.063066, ,           6.4,      6.799442, , 
          6.6,      6.763737, ,           6.6,      6.632424, ,           6.6,      6.554353, ,           6.6,      6.498008, ,           6.6,      6.419139, ,           6.6,      6.474053, ,           6.6,      7.563028, ,           6.6,      7.171262, ,           6.6,      6.918102, , 
          6.8,       6.89267, ,           6.8,      6.767314, ,           6.8,      6.694315, ,           6.8,      6.628089, ,           6.8,      6.581236, ,           6.8,      6.632912, ,           6.8,      7.670555, ,           6.8,      7.285378, ,           6.8,      7.040586, , 
            7,      7.024274, ,             7,      6.908689, ,             7,      6.832337, ,             7,       6.76391, ,             7,      6.706671, ,             7,      6.740887, ,             7,      7.782409, ,             7,      7.403505, ,             7,        7.1668, , 
          7.2,      7.160204, ,           7.2,       7.05173, ,           7.2,      6.964509, ,           7.2,      6.904781, ,           7.2,       6.85906, ,           7.2,       6.86147, ,           7.2,      7.899372, ,           7.2,      7.526028, ,           7.2,      7.297948, , 
          7.4,      7.300559, ,           7.4,      7.194947, ,           7.4,      7.101445, ,           7.4,      7.081831, ,           7.4,       7.04349, ,           7.4,       7.00642, ,           7.4,      8.022015, ,           7.4,       7.65345, ,           7.4,      7.433965, , 
          7.6,      7.446246, ,           7.6,      7.341647, ,           7.6,      7.245463, ,           7.6,      7.233285, ,           7.6,      7.204568, ,           7.6,      7.138576, ,           7.6,        8.1524, ,           7.6,      7.787982, ,           7.6,      7.574948, , 
          7.8,      7.596963, ,           7.8,      7.491238, ,           7.8,      7.395243, ,           7.8,      7.370973, ,           7.8,      7.340136, ,           7.8,      7.287484, ,           7.8,      8.289868, ,           7.8,      7.928509, ,           7.8,      7.721321, , 
            8,      7.753234, ,             8,      7.651113, ,             8,      7.557995, ,             8,       7.51992, ,             8,      7.476715, ,             8,      7.432208, ,             8,      8.436125, ,             8,      8.076174, ,             8,      7.874118, , 
          8.2,      7.915491, ,           8.2,      7.818018, ,           8.2,      7.732834, ,           8.2,      7.708094, ,           8.2,      7.629113, ,           8.2,      7.582887, , , , ,           8.2,      8.231898, ,           8.2,      8.034709, , 
          8.4,      8.085703, ,           8.4,      7.990637, ,           8.4,      7.914423, ,           8.4,      7.901154, ,           8.4,      7.780233, ,           8.4,      7.747621, , , , ,           8.4,      8.397254, ,           8.4,      8.203577, , 
          8.6,      8.264655, ,           8.6,      8.171399, ,           8.6,      8.087891, ,           8.6,      8.080568, ,           8.6,      7.950225, ,           8.6,       7.92604, , , , , , , ,           8.6,      8.382202, , 
          8.8,       8.60368, ,           8.8,      8.444798, ,           8.8,      8.340411, ,           8.8,      8.368191, ,           8.8,      8.140817, ,           8.8,      8.110119, , , , , , , , , , , 
            9,      10.20142, ,             9,      10.04399, ,             9,       10.1422, ,             9,      10.39999, ,             9,      10.18813, ,             9,       10.2415, , , , , , , , , , , 
          9.2,      12.45343, ,           9.2,      12.44838, ,           9.2,      12.70386, , , , , , , , , , , , , , , , , , , , 

