Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
         -0.4,      7.053164, ,          -0.4,      6.767515, ,          -0.4,      6.725235, ,          -0.4,      9.597359, ,          -0.4,      8.448764, , 
         -0.2,      7.065058, ,          -0.2,      6.773551, ,          -0.2,      6.730358, ,          -0.2,      9.658181, ,          -0.2,      8.497461, , 
            0,      7.079293, ,             0,      6.781444, ,             0,      6.737137, ,             0,      9.722217, ,             0,      8.550253, , 
          0.2,      7.095918, ,           0.2,      6.791382, ,           0.2,      6.745817, ,           0.2,      9.789479, ,           0.2,       8.60731, , 
          0.4,      7.115019, ,           0.4,      6.803317, ,           0.4,      6.756463, ,           0.4,      9.859752, ,           0.4,      8.668324, , 
          0.6,      7.136756, ,           0.6,      6.817319, ,           0.6,      6.769125, ,           0.6,      9.933032, ,           0.6,      8.733502, , 
          0.8,      7.161061, ,           0.8,      6.833388, ,           0.8,      6.783845, ,           0.8,      10.00959, ,           0.8,      8.802734, , 
            1,      7.187927, ,             1,      6.851566, ,             1,      6.800677, ,             1,      10.08938, ,             1,      8.876047, , 
          1.2,       7.21725, ,           1.2,      6.871865, ,           1.2,      6.819602, ,           1.2,       10.1722, ,           1.2,      8.953644, , 
          1.4,      7.249144, ,           1.4,      6.894274, ,           1.4,      6.840644, ,           1.4,      10.25823, ,           1.4,      9.035116, , 
          1.6,      7.283629, ,           1.6,      6.918707, ,           1.6,       6.86369, ,           1.6,      10.34722, ,           1.6,      9.120604, , 
          1.8,      7.320757, ,           1.8,      6.945171, ,           1.8,      6.888752, ,           1.8,      10.43936, ,           1.8,      9.209982, , 
            2,      7.360598, ,             2,      6.973562, ,             2,      6.915776, ,             2,      10.53457, ,             2,      9.303197, , 
          2.2,      7.402976, ,           2.2,      7.003771, ,           2.2,      6.944639, ,           2.2,       10.6331, ,           2.2,      9.399806, , 
          2.4,       7.44819, ,           2.4,      7.035825, ,           2.4,      6.975263, ,           2.4,      10.73539, ,           2.4,      9.500292, , 
          2.6,      7.496405, ,           2.6,      7.069538, ,           2.6,       7.00744, ,           2.6,      10.84149, ,           2.6,      9.604197, , 
          2.8,       7.54752, ,           2.8,      7.104859, ,           2.8,      7.041125, ,           2.8,      10.95162, ,           2.8,      9.712092, , 
            3,      7.601672, ,             3,      7.141734, ,             3,      7.076287, ,             3,       11.0662, ,             3,      9.823656, , 
          3.2,      7.659426, ,           3.2,      7.180119, ,           3.2,      7.112881, ,           3.2,      11.18636, ,           3.2,      9.938723, , 
          3.4,      7.720807, ,           3.4,      7.220098, ,           3.4,      7.150902, ,           3.4,      11.31397, ,           3.4,      10.05722, , 
          3.6,      7.786274, ,           3.6,      7.261512, ,           3.6,       7.19019, ,           3.6,       11.4529, ,           3.6,      10.17933, , 
          3.8,      7.856499, ,           3.8,      7.304411, ,           3.8,      7.230843, ,           3.8,       11.5964, ,           3.8,      10.30453, , 
            4,      7.931262, ,             4,      7.348833, ,             4,      7.272788, ,             4,      11.74928, ,             4,      10.43331, , 
          4.2,      8.011619, ,           4.2,      7.394856, ,           4.2,      7.316011, ,           4.2,      11.91594, ,           4.2,      10.56605, , 
          4.4,      8.097359, ,           4.4,      7.442411, ,           4.4,      7.360532, ,           4.4,      12.10069, ,           4.4,      10.70293, , 
          4.6,      8.189988, ,           4.6,      7.491558, ,           4.6,      7.406479, ,           4.6,      12.30289, ,           4.6,       10.8444, , 
          4.8,      8.289446, ,           4.8,      7.542591, ,           4.8,      7.453933, ,           4.8,      12.50984, ,           4.8,      10.99183, , 
            5,      8.396605, ,             5,      7.595539, ,             5,      7.502777, ,             5,      12.71285, ,             5,       11.1476, , 
          5.2,      8.513345, ,           5.2,      7.650314, ,           5.2,      7.553379, ,           5.2,      12.90384, ,           5.2,      11.31232, , 
          5.4,      8.641114, ,           5.4,      7.707562, ,           5.4,      7.606132, ,           5.4,      13.08356, ,           5.4,      11.48299, , 
          5.6,      8.783579, ,           5.6,      7.767241, ,           5.6,      7.660814, ,           5.6,      13.25197, ,           5.6,       11.6686, , 
          5.8,      8.943524, ,           5.8,      7.829455, ,           5.8,      7.717616, ,           5.8,      13.41292, ,           5.8,      11.90557, , 
            6,      9.126527, ,             6,      7.895475, ,             6,      7.777271, , , , ,             6,      12.23493, , 
          6.2,      9.332513, ,           6.2,      7.965256, ,           6.2,      7.839829, , , , ,           6.2,      12.51159, , 
          6.4,      9.551129, ,           6.4,       8.04031, ,           6.4,      7.906332, , , , , , , , 
          6.6,      9.781275, ,           6.6,      8.122048, ,           6.6,      7.977059, , , , , , , , 
          6.8,      10.01978, ,           6.8,      8.212251, ,           6.8,      8.053508, , , , , , , , 
, , ,             7,      8.316177, ,             7,      8.136951, , , , , , , , 
, , ,           7.2,      8.441691, ,           7.2,      8.230222, , , , , , , , 
, , ,           7.4,      8.602965, ,           7.4,       8.33851, , , , , , , , 

