Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          4.8,     0.8613151, ,           4.8,     0.8613151, ,           4.8,     0.8613151, ,           4.8,     0.8613151, ,           4.8,     0.8613151, ,           4.8,     0.8613151, ,           4.8,     0.8613151, ,           4.8,     0.8613151, ,           4.8,     0.8613151, , 
            5,     0.8690017, ,             5,     0.8690017, ,             5,     0.8690017, ,             5,     0.8690017, ,             5,     0.8690017, ,             5,     0.8690017, ,             5,     0.8690017, ,             5,     0.8690017, ,             5,     0.8690017, , 
          5.2,     0.8766591, ,           5.2,     0.8766591, ,           5.2,     0.8766591, ,           5.2,     0.8766591, ,           5.2,     0.8766591, ,           5.2,     0.8766591, ,           5.2,     0.8766591, ,           5.2,     0.8766591, ,           5.2,     0.8766591, , 
          5.4,     0.8842871, ,           5.4,     0.8842871, ,           5.4,     0.8842871, ,           5.4,     0.8842871, ,           5.4,     0.8842871, ,           5.4,     0.8842871, ,           5.4,     0.8842871, ,           5.4,     0.8842871, ,           5.4,     0.8842871, , 
          5.6,     0.8918855, ,           5.6,     0.8918855, ,           5.6,     0.8918855, ,           5.6,     0.8918855, ,           5.6,     0.8918855, ,           5.6,     0.8918855, ,           5.6,     0.8918855, ,           5.6,     0.8918855, ,           5.6,     0.8918855, , 
          5.8,      0.899454, ,           5.8,      0.899454, ,           5.8,      0.899454, ,           5.8,      0.899454, ,           5.8,      0.899454, ,           5.8,      0.899454, ,           5.8,      0.899454, ,           5.8,      0.899454, ,           5.8,      0.899454, , 
            6,     0.9069924, ,             6,     0.9069924, ,             6,     0.9069924, ,             6,     0.9069924, ,             6,     0.9069924, ,             6,     0.9069924, ,             6,     0.9069924, ,             6,     0.9069924, ,             6,     0.9069924, , 
          6.2,     0.9145004, ,           6.2,     0.9145004, ,           6.2,     0.9145004, ,           6.2,     0.9145004, ,           6.2,     0.9145004, ,           6.2,     0.9145004, ,           6.2,     0.9145004, ,           6.2,     0.9145004, ,           6.2,     0.9145004, , 
          6.4,     0.9219778, ,           6.4,     0.9219778, ,           6.4,     0.9219778, ,           6.4,     0.9219778, ,           6.4,     0.9219778, ,           6.4,     0.9219778, ,           6.4,     0.9219778, ,           6.4,     0.9219778, ,           6.4,     0.9219778, , 
          6.6,     0.9294244, ,           6.6,     0.9294244, ,           6.6,     0.9294244, ,           6.6,     0.9294244, ,           6.6,     0.9294244, ,           6.6,     0.9294244, ,           6.6,     0.9294244, ,           6.6,     0.9294244, ,           6.6,     0.9294244, , 
          6.8,     0.9368399, ,           6.8,     0.9368399, ,           6.8,     0.9368399, ,           6.8,     0.9368399, ,           6.8,     0.9368399, ,           6.8,     0.9368399, ,           6.8,     0.9368399, ,           6.8,     0.9368399, ,           6.8,     0.9368399, , 
            7,     0.9442242, ,             7,     0.9442242, ,             7,     0.9442242, ,             7,     0.9442242, ,             7,     0.9442242, ,             7,     0.9442242, ,             7,     0.9442242, ,             7,     0.9442242, ,             7,     0.9442242, , 
          7.2,     0.9515769, ,           7.2,     0.9515769, ,           7.2,     0.9515769, ,           7.2,     0.9515769, ,           7.2,     0.9515769, ,           7.2,     0.9515769, ,           7.2,     0.9515769, ,           7.2,     0.9515769, ,           7.2,     0.9515769, , 
          7.4,     0.9588979, ,           7.4,     0.9588979, ,           7.4,     0.9588979, ,           7.4,     0.9588979, ,           7.4,     0.9588979, ,           7.4,     0.9588979, ,           7.4,     0.9588979, ,           7.4,     0.9588979, ,           7.4,     0.9588979, , 
          7.6,      0.966187, ,           7.6,      0.966187, ,           7.6,      0.966187, ,           7.6,      0.966187, ,           7.6,      0.966187, ,           7.6,      0.966187, ,           7.6,      0.966187, ,           7.6,      0.966187, ,           7.6,      0.966187, , 
          7.8,     0.9734439, ,           7.8,     0.9734439, ,           7.8,     0.9734439, ,           7.8,     0.9734439, ,           7.8,     0.9734439, ,           7.8,     0.9734439, ,           7.8,     0.9734439, ,           7.8,     0.9734439, ,           7.8,     0.9734439, , 
            8,     0.9806684, ,             8,     0.9806684, ,             8,     0.9806684, ,             8,     0.9806684, ,             8,     0.9806684, ,             8,     0.9806684, ,             8,     0.9806684, ,             8,     0.9806684, ,             8,     0.9806684, , 

