Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.7388177, ,            -2,     0.7388177, ,            -2,     0.7388177, ,            -2,     0.7388177, ,            -2,     0.7388177, ,            -2,     0.7388177, ,            -2,     0.7388177, ,            -2,     0.7388177, ,            -2,     0.7388177, , 
         -1.8,     0.7487539, ,          -1.8,     0.7487539, ,          -1.8,     0.7487539, ,          -1.8,     0.7487539, ,          -1.8,     0.7487539, ,          -1.8,     0.7487539, ,          -1.8,     0.7487539, ,          -1.8,     0.7487539, ,          -1.8,     0.7487539, , 
         -1.6,     0.7586676, ,          -1.6,     0.7586676, ,          -1.6,     0.7586676, ,          -1.6,     0.7586676, ,          -1.6,     0.7586676, ,          -1.6,     0.7586676, ,          -1.6,     0.7586676, ,          -1.6,     0.7586676, ,          -1.6,     0.7586676, , 
         -1.4,     0.7685586, ,          -1.4,     0.7685586, ,          -1.4,     0.7685586, ,          -1.4,     0.7685586, ,          -1.4,     0.7685586, ,          -1.4,     0.7685586, ,          -1.4,     0.7685586, ,          -1.4,     0.7685586, ,          -1.4,     0.7685586, , 
         -1.2,     0.7784265, ,          -1.2,     0.7784265, ,          -1.2,     0.7784265, ,          -1.2,     0.7784265, ,          -1.2,     0.7784265, ,          -1.2,     0.7784265, ,          -1.2,     0.7784265, ,          -1.2,     0.7784265, ,          -1.2,     0.7784265, , 
           -1,     0.7882709, ,            -1,     0.7882709, ,            -1,     0.7882709, ,            -1,     0.7882709, ,            -1,     0.7882709, ,            -1,     0.7882709, ,            -1,     0.7882709, ,            -1,     0.7882709, ,            -1,     0.7882709, , 
         -0.8,     0.7980916, ,          -0.8,     0.7980916, ,          -0.8,     0.7980916, ,          -0.8,     0.7980916, ,          -0.8,     0.7980916, ,          -0.8,     0.7980916, ,          -0.8,     0.7980916, ,          -0.8,     0.7980916, ,          -0.8,     0.7980916, , 
         -0.6,     0.8078881, ,          -0.6,     0.8078881, ,          -0.6,     0.8078881, ,          -0.6,     0.8078881, ,          -0.6,     0.8078881, ,          -0.6,     0.8078881, ,          -0.6,     0.8078881, ,          -0.6,     0.8078881, ,          -0.6,     0.8078881, , 
         -0.4,     0.8176601, ,          -0.4,     0.8176601, ,          -0.4,     0.8176601, ,          -0.4,     0.8176601, ,          -0.4,     0.8176601, ,          -0.4,     0.8176601, ,          -0.4,     0.8176601, ,          -0.4,     0.8176601, ,          -0.4,     0.8176601, , 
         -0.2,     0.8274073, ,          -0.2,     0.8274073, ,          -0.2,     0.8274073, ,          -0.2,     0.8274073, ,          -0.2,     0.8274073, ,          -0.2,     0.8274073, ,          -0.2,     0.8274073, ,          -0.2,     0.8274073, ,          -0.2,     0.8274073, , 
            0,     0.8371294, ,             0,     0.8371294, ,             0,     0.8371294, ,             0,     0.8371294, ,             0,     0.8371294, ,             0,     0.8371294, ,             0,     0.8371294, ,             0,     0.8371294, ,             0,     0.8371294, , 
          0.2,     0.8468259, ,           0.2,     0.8468259, ,           0.2,     0.8468259, ,           0.2,     0.8468259, ,           0.2,     0.8468259, ,           0.2,     0.8468259, ,           0.2,     0.8468259, ,           0.2,     0.8468259, ,           0.2,     0.8468259, , 
          0.4,     0.8564967, ,           0.4,     0.8564967, ,           0.4,     0.8564967, ,           0.4,     0.8564967, ,           0.4,     0.8564967, ,           0.4,     0.8564967, ,           0.4,     0.8564967, ,           0.4,     0.8564967, ,           0.4,     0.8564967, , 
          0.6,     0.8661414, ,           0.6,     0.8661414, ,           0.6,     0.8661414, ,           0.6,     0.8661414, ,           0.6,     0.8661414, ,           0.6,     0.8661414, ,           0.6,     0.8661414, ,           0.6,     0.8661414, ,           0.6,     0.8661414, , 
          0.8,     0.8757596, ,           0.8,     0.8757596, ,           0.8,     0.8757596, ,           0.8,     0.8757596, ,           0.8,     0.8757596, ,           0.8,     0.8757596, ,           0.8,     0.8757596, ,           0.8,     0.8757596, ,           0.8,     0.8757596, , 
            1,      0.885351, ,             1,      0.885351, ,             1,      0.885351, ,             1,      0.885351, ,             1,      0.885351, ,             1,      0.885351, ,             1,      0.885351, ,             1,      0.885351, ,             1,      0.885351, , 
          1.2,     0.8949152, ,           1.2,     0.8949152, ,           1.2,     0.8949152, ,           1.2,     0.8949152, ,           1.2,     0.8949152, ,           1.2,     0.8949152, ,           1.2,     0.8949152, ,           1.2,     0.8949152, ,           1.2,     0.8949152, , 
          1.4,     0.9044521, ,           1.4,     0.9044521, ,           1.4,     0.9044521, ,           1.4,     0.9044521, ,           1.4,     0.9044521, ,           1.4,     0.9044521, ,           1.4,     0.9044521, ,           1.4,     0.9044521, ,           1.4,     0.9044521, , 
          1.6,     0.9139612, ,           1.6,     0.9139612, ,           1.6,     0.9139612, ,           1.6,     0.9139612, ,           1.6,     0.9139612, ,           1.6,     0.9139612, ,           1.6,     0.9139612, ,           1.6,     0.9139612, ,           1.6,     0.9139612, , 
          1.8,     0.9234423, ,           1.8,     0.9234423, ,           1.8,     0.9234423, ,           1.8,     0.9234423, ,           1.8,     0.9234423, ,           1.8,     0.9234423, ,           1.8,     0.9234423, ,           1.8,     0.9234423, ,           1.8,     0.9234423, , 
            2,     0.9328949, ,             2,     0.9328949, ,             2,     0.9328949, ,             2,     0.9328949, ,             2,     0.9328949, ,             2,     0.9328949, ,             2,     0.9328949, ,             2,     0.9328949, ,             2,     0.9328949, , 
          2.2,     0.9423189, ,           2.2,     0.9423189, ,           2.2,     0.9423189, ,           2.2,     0.9423189, ,           2.2,     0.9423189, ,           2.2,     0.9423189, ,           2.2,     0.9423189, ,           2.2,     0.9423189, ,           2.2,     0.9423189, , 
          2.4,     0.9517139, ,           2.4,     0.9517139, ,           2.4,     0.9517139, ,           2.4,     0.9517139, ,           2.4,     0.9517139, ,           2.4,     0.9517139, ,           2.4,     0.9517139, ,           2.4,     0.9517139, ,           2.4,     0.9517139, , 
          2.6,     0.9610796, ,           2.6,     0.9610796, ,           2.6,     0.9610796, ,           2.6,     0.9610796, ,           2.6,     0.9610796, ,           2.6,     0.9610796, ,           2.6,     0.9610796, ,           2.6,     0.9610796, ,           2.6,     0.9610796, , 
          2.8,     0.9704157, ,           2.8,     0.9704157, ,           2.8,     0.9704157, ,           2.8,     0.9704157, ,           2.8,     0.9704157, ,           2.8,     0.9704157, ,           2.8,     0.9704157, ,           2.8,     0.9704157, ,           2.8,     0.9704157, , 
            3,     0.9797219, ,             3,     0.9797219, ,             3,     0.9797219, ,             3,     0.9797219, ,             3,     0.9797219, ,             3,     0.9797219, ,             3,     0.9797219, ,             3,     0.9797219, ,             3,     0.9797219, , 
          3.2,     0.9889978, ,           3.2,     0.9889978, ,           3.2,     0.9889978, ,           3.2,     0.9889978, ,           3.2,     0.9889978, ,           3.2,     0.9889978, ,           3.2,     0.9889978, ,           3.2,     0.9889978, ,           3.2,     0.9889978, , 
          3.4,     0.9982433, ,           3.4,     0.9982433, ,           3.4,     0.9982433, ,           3.4,     0.9982433, ,           3.4,     0.9982433, ,           3.4,     0.9982433, ,           3.4,     0.9982433, ,           3.4,     0.9982433, ,           3.4,     0.9982433, , 
          3.6,      1.007458, ,           3.6,      1.007458, ,           3.6,      1.007458, ,           3.6,      1.007458, ,           3.6,      1.007458, ,           3.6,      1.007458, ,           3.6,      1.007458, ,           3.6,      1.007458, ,           3.6,      1.007458, , 
          3.8,      1.016641, ,           3.8,      1.016641, ,           3.8,      1.016641, ,           3.8,      1.016641, ,           3.8,      1.016641, ,           3.8,      1.016641, ,           3.8,      1.016641, ,           3.8,      1.016641, ,           3.8,      1.016641, , 
            4,      1.025794, ,             4,      1.025794, ,             4,      1.025794, ,             4,      1.025794, ,             4,      1.025794, ,             4,      1.025794, ,             4,      1.025794, ,             4,      1.025794, ,             4,      1.025794, , 
          4.2,      1.034914, ,           4.2,      1.034914, ,           4.2,      1.034914, ,           4.2,      1.034914, ,           4.2,      1.034914, ,           4.2,      1.034914, ,           4.2,      1.034914, ,           4.2,      1.034914, ,           4.2,      1.034914, , 
          4.4,      1.044003, ,           4.4,      1.044003, ,           4.4,      1.044003, ,           4.4,      1.044003, ,           4.4,      1.044003, ,           4.4,      1.044003, ,           4.4,      1.044003, ,           4.4,      1.044003, ,           4.4,      1.044003, , 
          4.6,      1.053059, ,           4.6,      1.053059, ,           4.6,      1.053059, ,           4.6,      1.053059, ,           4.6,      1.053059, ,           4.6,      1.053059, ,           4.6,      1.053059, ,           4.6,      1.053059, ,           4.6,      1.053059, , 
          4.8,      1.062083, ,           4.8,      1.062083, ,           4.8,      1.062083, ,           4.8,      1.062083, ,           4.8,      1.062083, ,           4.8,      1.062083, ,           4.8,      1.062083, ,           4.8,      1.062083, ,           4.8,      1.062083, , 
            5,      1.071074, ,             5,      1.071074, ,             5,      1.071074, ,             5,      1.071074, ,             5,      1.071074, ,             5,      1.071074, ,             5,      1.071074, ,             5,      1.071074, ,             5,      1.071074, , 
          5.2,      1.080032, ,           5.2,      1.080032, ,           5.2,      1.080032, ,           5.2,      1.080032, ,           5.2,      1.080032, ,           5.2,      1.080032, ,           5.2,      1.080032, ,           5.2,      1.080032, ,           5.2,      1.080032, , 
          5.4,      1.088956, ,           5.4,      1.088956, ,           5.4,      1.088956, ,           5.4,      1.088956, ,           5.4,      1.088956, ,           5.4,      1.088956, ,           5.4,      1.088956, ,           5.4,      1.088956, ,           5.4,      1.088956, , 
          5.6,      1.097847, ,           5.6,      1.097847, ,           5.6,      1.097847, ,           5.6,      1.097847, ,           5.6,      1.097847, ,           5.6,      1.097847, ,           5.6,      1.097847, ,           5.6,      1.097847, ,           5.6,      1.097847, , 
          5.8,      1.106704, ,           5.8,      1.106704, ,           5.8,      1.106704, ,           5.8,      1.106704, ,           5.8,      1.106704, ,           5.8,      1.106704, ,           5.8,      1.106704, ,           5.8,      1.106704, ,           5.8,      1.106704, , 
            6,      1.115527, ,             6,      1.115527, ,             6,      1.115527, ,             6,      1.115527, ,             6,      1.115527, ,             6,      1.115527, ,             6,      1.115527, ,             6,      1.115527, ,             6,      1.115527, , 

