Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.024352, ,            -2,      1.024352, ,            -2,      1.024352, ,            -2,      1.024352, ,            -2,      1.024352, ,            -2,      1.024352, ,            -2,      1.024352, ,            -2,      1.024352, ,            -2,      1.024352, , 
         -1.8,      1.039302, ,          -1.8,      1.039302, ,          -1.8,      1.039302, ,          -1.8,      1.039302, ,          -1.8,      1.039302, ,          -1.8,      1.039302, ,          -1.8,      1.039302, ,          -1.8,      1.039302, ,          -1.8,      1.039302, , 
         -1.6,      1.054229, ,          -1.6,      1.054229, ,          -1.6,      1.054229, ,          -1.6,      1.054229, ,          -1.6,      1.054229, ,          -1.6,      1.054229, ,          -1.6,      1.054229, ,          -1.6,      1.054229, ,          -1.6,      1.054229, , 
         -1.4,      1.069132, ,          -1.4,      1.069132, ,          -1.4,      1.069132, ,          -1.4,      1.069132, ,          -1.4,      1.069132, ,          -1.4,      1.069132, ,          -1.4,      1.069132, ,          -1.4,      1.069132, ,          -1.4,      1.069132, , 
         -1.2,      1.084011, ,          -1.2,      1.084011, ,          -1.2,      1.084011, ,          -1.2,      1.084011, ,          -1.2,      1.084011, ,          -1.2,      1.084011, ,          -1.2,      1.084011, ,          -1.2,      1.084011, ,          -1.2,      1.084011, , 
           -1,      1.098866, ,            -1,      1.098866, ,            -1,      1.098866, ,            -1,      1.098866, ,            -1,      1.098866, ,            -1,      1.098866, ,            -1,      1.098866, ,            -1,      1.098866, ,            -1,      1.098866, , 
         -0.8,      1.113696, ,          -0.8,      1.113696, ,          -0.8,      1.113696, ,          -0.8,      1.113696, ,          -0.8,      1.113696, ,          -0.8,      1.113696, ,          -0.8,      1.113696, ,          -0.8,      1.113696, ,          -0.8,      1.113696, , 
         -0.6,        1.1285, ,          -0.6,        1.1285, ,          -0.6,        1.1285, ,          -0.6,        1.1285, ,          -0.6,        1.1285, ,          -0.6,        1.1285, ,          -0.6,        1.1285, ,          -0.6,        1.1285, ,          -0.6,        1.1285, , 
         -0.4,      1.143279, ,          -0.4,      1.143279, ,          -0.4,      1.143279, ,          -0.4,      1.143279, ,          -0.4,      1.143279, ,          -0.4,      1.143279, ,          -0.4,      1.143279, ,          -0.4,      1.143279, ,          -0.4,      1.143279, , 
         -0.2,      1.158033, ,          -0.2,      1.158033, ,          -0.2,      1.158033, ,          -0.2,      1.158033, ,          -0.2,      1.158033, ,          -0.2,      1.158033, ,          -0.2,      1.158033, ,          -0.2,      1.158033, ,          -0.2,      1.158033, , 
            0,      1.172759, ,             0,      1.172759, ,             0,      1.172759, ,             0,      1.172759, ,             0,      1.172759, ,             0,      1.172759, ,             0,      1.172759, ,             0,      1.172759, ,             0,      1.172759, , 
          0.2,      1.187459, ,           0.2,      1.187459, ,           0.2,      1.187459, ,           0.2,      1.187459, ,           0.2,      1.187459, ,           0.2,      1.187459, ,           0.2,      1.187459, ,           0.2,      1.187459, ,           0.2,      1.187459, , 
          0.4,      1.202132, ,           0.4,      1.202132, ,           0.4,      1.202132, ,           0.4,      1.202132, ,           0.4,      1.202132, ,           0.4,      1.202132, ,           0.4,      1.202132, ,           0.4,      1.202132, ,           0.4,      1.202132, , 
          0.6,      1.216777, ,           0.6,      1.216777, ,           0.6,      1.216777, ,           0.6,      1.216777, ,           0.6,      1.216777, ,           0.6,      1.216777, ,           0.6,      1.216777, ,           0.6,      1.216777, ,           0.6,      1.216777, , 
          0.8,      1.231395, ,           0.8,      1.231395, ,           0.8,      1.231395, ,           0.8,      1.231395, ,           0.8,      1.231395, ,           0.8,      1.231395, ,           0.8,      1.231395, ,           0.8,      1.231395, ,           0.8,      1.231395, , 
            1,      1.245984, ,             1,      1.245984, ,             1,      1.245984, ,             1,      1.245984, ,             1,      1.245984, ,             1,      1.245984, ,             1,      1.245984, ,             1,      1.245984, ,             1,      1.245984, , 
          1.2,      1.260544, ,           1.2,      1.260544, ,           1.2,      1.260544, ,           1.2,      1.260544, ,           1.2,      1.260544, ,           1.2,      1.260544, ,           1.2,      1.260544, ,           1.2,      1.260544, ,           1.2,      1.260544, , 
          1.4,      1.275075, ,           1.4,      1.275075, ,           1.4,      1.275075, ,           1.4,      1.275075, ,           1.4,      1.275075, ,           1.4,      1.275075, ,           1.4,      1.275075, ,           1.4,      1.275075, ,           1.4,      1.275075, , 
          1.6,      1.289577, ,           1.6,      1.289577, ,           1.6,      1.289577, ,           1.6,      1.289577, ,           1.6,      1.289577, ,           1.6,      1.289577, ,           1.6,      1.289577, ,           1.6,      1.289577, ,           1.6,      1.289577, , 
          1.8,      1.304049, ,           1.8,      1.304049, ,           1.8,      1.304049, ,           1.8,      1.304049, ,           1.8,      1.304049, ,           1.8,      1.304049, ,           1.8,      1.304049, ,           1.8,      1.304049, ,           1.8,      1.304049, , 
            2,       1.31849, ,             2,       1.31849, ,             2,       1.31849, ,             2,       1.31849, ,             2,       1.31849, ,             2,       1.31849, ,             2,       1.31849, ,             2,       1.31849, ,             2,       1.31849, , 
          2.2,      1.332901, ,           2.2,      1.332901, ,           2.2,      1.332901, ,           2.2,      1.332901, ,           2.2,      1.332901, ,           2.2,      1.332901, ,           2.2,      1.332901, ,           2.2,      1.332901, ,           2.2,      1.332901, , 
          2.4,      1.347281, ,           2.4,      1.347281, ,           2.4,      1.347281, ,           2.4,      1.347281, ,           2.4,      1.347281, ,           2.4,      1.347281, ,           2.4,      1.347281, ,           2.4,      1.347281, ,           2.4,      1.347281, , 
          2.6,       1.36163, ,           2.6,       1.36163, ,           2.6,       1.36163, ,           2.6,       1.36163, ,           2.6,       1.36163, ,           2.6,       1.36163, ,           2.6,       1.36163, ,           2.6,       1.36163, ,           2.6,       1.36163, , 
          2.8,      1.375947, ,           2.8,      1.375947, ,           2.8,      1.375947, ,           2.8,      1.375947, ,           2.8,      1.375947, ,           2.8,      1.375947, ,           2.8,      1.375947, ,           2.8,      1.375947, ,           2.8,      1.375947, , 
            3,      1.390232, ,             3,      1.390232, ,             3,      1.390232, ,             3,      1.390232, ,             3,      1.390232, ,             3,      1.390232, ,             3,      1.390232, ,             3,      1.390232, ,             3,      1.390232, , 
          3.2,      1.404484, ,           3.2,      1.404484, ,           3.2,      1.404484, ,           3.2,      1.404484, ,           3.2,      1.404484, ,           3.2,      1.404484, ,           3.2,      1.404484, ,           3.2,      1.404484, ,           3.2,      1.404484, , 
          3.4,      1.418704, ,           3.4,      1.418704, ,           3.4,      1.418704, ,           3.4,      1.418704, ,           3.4,      1.418704, ,           3.4,      1.418704, ,           3.4,      1.418704, ,           3.4,      1.418704, ,           3.4,      1.418704, , 
          3.6,       1.43289, ,           3.6,       1.43289, ,           3.6,       1.43289, ,           3.6,       1.43289, ,           3.6,       1.43289, ,           3.6,       1.43289, ,           3.6,       1.43289, ,           3.6,       1.43289, ,           3.6,       1.43289, , 
          3.8,      1.447043, ,           3.8,      1.447043, ,           3.8,      1.447043, ,           3.8,      1.447043, ,           3.8,      1.447043, ,           3.8,      1.447043, , , , , , , ,           3.8,      1.447043, , 
            4,      1.461163, ,             4,      1.461163, ,             4,      1.461163, ,             4,      1.461163, ,             4,      1.461163, ,             4,      1.461163, , , , , , , ,             4,      1.461163, , 
, , ,           4.2,      1.475247, ,           4.2,      1.475247, ,           4.2,      1.475247, ,           4.2,      1.475247, ,           4.2,      1.475247, , , , , , , , , , , 

